POLICY,TYPE,PACKAGE,PATH,NOTES
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu10x/typec/ccg_secondary.cyacd",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/acr/bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/acr/ucode_ahesasc.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/acr/ucode_asb.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/acr/ucode_unload.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/acr/unload_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/fecs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/fecs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/fecs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/fecs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/gpccs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/gpccs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/gpccs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/gpccs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/sw_bundle_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/sw_ctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/sw_method_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/sw_nonctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/gr/sw_veid_bundle_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/nvdec/scrubber.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/sec2/desc.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/sec2/image.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu116/sec2/sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/acr/bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/acr/ucode_ahesasc.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/acr/ucode_asb.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/acr/ucode_unload.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/acr/unload_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/fecs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/fecs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/fecs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/fecs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/gpccs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/gpccs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/gpccs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/gpccs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/sw_bundle_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/sw_ctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/sw_method_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/sw_nonctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/gr/sw_veid_bundle_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/nvdec/scrubber.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/sec2/desc.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/sec2/image.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/tu117/sec2/sig.bin",
SHOULD NOT,devkit,hdmi2usb-fx2-firmware,"/lib/firmware/opsis-fx2/eeprom.ihx",
SHOULD NOT,devkit,hdmi2usb-fx2-firmware,"/lib/firmware/opsis-fx2/usb-uart.ihx",
SHOULD NOT,ethernet,firmware-netxen,"/lib/firmware/phanfw.bin",
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/qat_895xcc.bin",https://en.wikipedia.org/wiki/QuickAssist_Technology
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/qat_895xcc_mmp.bin",https://en.wikipedia.org/wiki/QuickAssist_Technology
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/qat_c3xxx.bin",https://en.wikipedia.org/wiki/QuickAssist_Technology
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/qat_c3xxx_mmp.bin",https://en.wikipedia.org/wiki/QuickAssist_Technology
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/qat_c62x.bin",https://en.wikipedia.org/wiki/QuickAssist_Technology
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/qat_c62x_mmp.bin",https://en.wikipedia.org/wiki/QuickAssist_Technology
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/qat_mmp.bin",https://en.wikipedia.org/wiki/QuickAssist_Technology
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/crbtfw21.tlv",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/crbtfw32.tlv",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/crnv21.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/crnv32.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/crnv32u.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/htbtfw20.tlv",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/htnv20.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/msbtfw11.mbn",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/msbtfw11.tlv",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/msnv11.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_00130300.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_00130302.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_00230302.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_00440302.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_00440302_eu.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_00440302_i2s_eu.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00000200.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00000201.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00000300.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00000302.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00000302_eu.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130200.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130200_0104.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130200_0105.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130200_0106.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130200_0107.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130200_0109.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130200_0110.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130201.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130201_010a.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130201_010b.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130201_0303.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130201_gf.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130201_gf_010a.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130201_gf_010b.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00130201_gf_0303.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/nvm_usb_00190200.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_00130300.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_00130302.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_00230302.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_00440302.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_usb_00000200.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_usb_00000201.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_usb_00000300.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_usb_00000302.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_usb_00130200.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_usb_00130201.bin",
MUST NOT,radio,firmware-atheros,"/lib/firmware/qca/rampatch_usb_00190200.bin",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a300_pfp.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a300_pm4.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a330_pfp.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a330_pm4.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a420_pfp.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a420_pm4.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a530_pfp.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a530_pm4.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a530_zap.mdt",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a530v3_gpmu.fw2",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a630_gmu.bin",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a630_sqe.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a650_gmu.bin",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a650_sqe.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a660_gmu.bin",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/a660_sqe.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/apq8096/a530_zap.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/apq8096/adsp.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/apq8096/adspr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/apq8096/adspua.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/apq8096/mba.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/apq8096/modem.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/apq8096/modemr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/leia_pfp_470.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/leia_pm4_470.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sc8280xp/LENOVO/21BX/adspr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sc8280xp/LENOVO/21BX/adspua.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sc8280xp/LENOVO/21BX/battmgr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sc8280xp/LENOVO/21BX/cdspr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sc8280xp/LENOVO/21BX/qcadsp8280.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sc8280xp/LENOVO/21BX/qccdsp8280.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sc8280xp/LENOVO/21BX/qcdxkmsuc8280.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sc8280xp/LENOVO/21BX/qcslpi8280.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/a630_zap.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/adsp.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/adspr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/adspua.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/cdsp.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/cdspr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/mba.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/modem.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/modemuw.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sdm845/wlanmdsp.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sm8250/a650_zap.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sm8250/adsp.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sm8250/adspr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sm8250/adspua.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sm8250/cdsp.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/sm8250/cdspr.jsn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/venus-1.8/venus.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/venus-1.8/venus.mdt",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/venus-4.2/venus.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/venus-4.2/venus.mdt",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/venus-5.2/venus.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/venus-5.2/venus.mdt",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/venus-5.4/venus.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/venus-5.4/venus.mdt",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/vpu-1.0/venus.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/vpu-1.0/venus.mdt",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/vpu-2.0/venus.mbn",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/yamato_pfp.fw",
MUST NOT,radio?,firmware-qcom-soc,"/lib/firmware/qcom/yamato_pm4.fw",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qed/qed_init_values_zipped-8.10.10.0.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qed/qed_init_values_zipped-8.33.1.0.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qed/qed_init_values_zipped-8.33.11.0.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qed/qed_init_values_zipped-8.37.2.0.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qed/qed_init_values_zipped-8.42.2.0.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qed/qed_init_values_zipped-8.59.1.0.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/ql2100_fw.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/ql2200_fw.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/ql2300_fw.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/ql2322_fw.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/ql2400_fw.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/ql2500_fw.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qlogic/1040.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qlogic/12160.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qlogic/1280.bin",
SHOULD NOT,server,firmware-qlogic,"/lib/firmware/qlogic/sd7220.fw",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/r128/r128_cce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/ARUBA_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/ARUBA_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/ARUBA_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BARTS_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BARTS_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BARTS_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BARTS_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_mc2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BONAIRE_vce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/BTC_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAICOS_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAICOS_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAICOS_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAICOS_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAYMAN_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAYMAN_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAYMAN_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAYMAN_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CAYMAN_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CEDAR_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CEDAR_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CEDAR_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CEDAR_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CYPRESS_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CYPRESS_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CYPRESS_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CYPRESS_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/CYPRESS_uvd.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAINAN_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAINAN_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAINAN_mc2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAINAN_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAINAN_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAINAN_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAINAN_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_mc2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/HAWAII_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/JUNIPER_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/JUNIPER_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/JUNIPER_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/JUNIPER_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KABINI_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KABINI_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KABINI_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KABINI_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KABINI_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KABINI_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KAVERI_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KAVERI_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KAVERI_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KAVERI_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KAVERI_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/KAVERI_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/MULLINS_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/MULLINS_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/MULLINS_mec.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/MULLINS_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/MULLINS_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/MULLINS_sdma.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/OLAND_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/OLAND_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/OLAND_mc2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/OLAND_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/OLAND_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/OLAND_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/OLAND_smc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PALM_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PALM_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PITCAIRN_ce.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PITCAIRN_mc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PITCAIRN_mc2.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PITCAIRN_me.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PITCAIRN_pfp.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PITCAIRN_rlc.bin",
SHOULD NOT,gpu,firmware-amd-graphics,"/lib/firmware/radeon/PITCAIRN_smc.bin",
